CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Subscription Months Durations,Canceled,Revenue
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,940"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,292"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,185"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,179"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,876"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,814"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,237"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,619"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,831"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,466"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,087"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,736"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,764"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,842"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,923"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,694"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,660"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,558"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,064"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,481"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,609"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,438"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,180"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,207"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,666"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,053"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,273"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,879"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,216"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,521"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,754"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,027"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,709"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,904"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,130"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,698"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,079"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,333"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,263"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,683"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,850"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,376"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,729"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,257"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,154"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,192"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,424"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,688"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,381"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,295"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,275"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,799"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,073"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,279"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,066"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,356"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,163"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,120"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,921"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,234"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,147"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,193"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,266"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,096"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,423"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,777"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,737"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,727"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,583"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,239"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,258"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,447"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,017"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,427"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,933"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,661"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,261"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,901"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,502"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,937"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,819"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,656"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,827"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,734"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,205"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,715"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,729"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,465"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,611"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,045"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,786"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,054"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,883"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,047"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,856"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,029"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,670"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,164"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,162"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,843"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,987"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,771"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,558"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,765"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,101"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,185"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,024"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,001"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,720"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,380"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,304"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,710"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,502"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,786"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,322"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,000"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,690"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,872"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,832"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,790"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,532"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,787"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,982"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,250"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,254"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,923"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,995"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,770"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,112"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,660"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,606"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,132"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,807"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,626"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,620"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,708"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,119"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,658"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,469"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,257"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,014"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,451"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,290"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,566"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,898"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,303"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,964"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,752"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,522"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,821"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,267"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,784"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,800"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,525"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,715"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,654"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,354"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,910"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,043"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,827"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,037"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,367"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,648"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,300"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,746"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,583"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,720"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,634"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,622"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,682"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,754"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,192"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,505"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,055"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,127"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,346"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,347"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,088"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,115"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,876"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,162"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,623"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,831"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,771"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,559"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,060"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,263"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,005"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,781"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,432"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,557"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,299"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,598"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,193"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,839"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,189"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,321"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,686"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,784"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,556"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,893"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,885"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,035"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,230"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,473"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,538"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,910"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,087"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,984"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,609"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,506"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,596"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,152"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,340"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,155"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,361"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,071"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,276"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,603"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,214"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,887"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,634"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,408"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,180"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,045"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,252"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,621"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,210"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,960"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,203"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,467"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,960"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,321"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,213"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,134"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,436"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,614"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,112"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,752"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,241"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,723"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,013"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,253"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,942"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,211"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,625"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,618"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,253"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,307"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,901"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,197"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,296"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,393"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,331"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,185"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,923"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,106"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,959"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,225"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,770"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,769"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,514"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,426"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,460"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,246"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,475"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,905"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,697"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,481"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,853"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,046"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,333"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,234"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,497"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,790"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,300"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,170"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,187"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,776"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,835"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,220"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,735"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,420"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,135"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,560"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,409"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,062"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,544"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,754"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,178"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,218"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,049"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,467"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,306"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,324"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,699"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,838"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,839"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,930"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,395"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,272"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,725"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,387"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,276"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,253"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,640"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,837"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,946"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,994"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,770"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,961"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,035"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,909"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,905"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,536"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,039"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,655"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,307"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,405"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,110"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,587"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,984"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,176"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,626"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,994"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,318"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,725"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,736"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,447"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,309"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,142"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,914"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,428"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,382"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,936"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,576"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,849"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,309"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,487"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,841"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,332"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,888"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,619"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,196"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,661"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,553"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,506"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,316"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,903"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,974"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,915"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,729"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,939"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,524"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,776"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,676"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,426"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,987"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,598"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,370"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,329"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,655"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,551"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,419"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,777"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,398"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,318"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,807"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,383"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,029"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,682"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,009"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,280"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,044"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,203"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,574"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,622"
